Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 9.98           max: 9.99           Avg: 9.99 (0.00)          | w_noise: 0.36788
Step 1645000 (g7.5+d4.2)s         | [D] min: 0.68       max: 2.92      | [R_te] min: 513.37         max: 809.67         Avg: 641.01 (29.25)       | w_noise: 0.03053
Step 1650000 (g7.7+d4.9)s         | [D] min: 0.50       max: 2.75      | [R_te] min: 455.07         max: 700.43         Avg: 582.83 (24.69)       | w_noise: 0.03055
Step 1655000 (g3.4+d2.4)s         | [D] min: 0.78       max: 2.82      | [R_te] min: 407.40         max: 790.15         Avg: 575.61 (38.36)       | w_noise: 0.03055
Step 1660000 (g2.5+d1.9)s         | [D] min: 0.64       max: 2.85      | [R_te] min: 389.31         max: 634.58         Avg: 555.91 (20.18)       | w_noise: 0.03053
Step 1665000 (g4.4+d2.3)s         | [D] min: 0.54       max: 2.58      | [R_te] min: 470.03         max: 852.85         Avg: 629.13 (39.54)       | w_noise: 0.03053
Step 1670000 (g6.6+d3.2)s         | [D] min: 0.83       max: 2.96      | [R_te] min: 510.20         max: 906.97         Avg: 643.90 (32.68)       | w_noise: 0.03053
Step 1675000 (g3.1+d2.8)s         | [D] min: 0.44       max: 2.88      | [R_te] min: 414.76         max: 628.74         Avg: 536.69 (19.58)       | w_noise: 0.03055
Step 1680000 (g5.1+d4.1)s         | [D] min: 0.38       max: 3.15      | [R_te] min: 499.82         max: 883.09         Avg: 688.73 (36.32)       | w_noise: 0.03055
Step 1685000 (g3.5+d2.8)s         | [D] min: 0.63       max: 2.83      | [R_te] min: 421.62         max: 842.24         Avg: 668.97 (37.67)       | w_noise: 0.03056
Step 1690000 (g2.4+d2.2)s         | [D] min: 0.43       max: 2.89      | [R_te] min: 457.90         max: 748.52         Avg: 581.17 (30.72)       | w_noise: 0.03056
Step 1695000 (g4.4+d3.4)s         | [D] min: 0.43       max: 3.05      | [R_te] min: 535.67         max: 897.90         Avg: 732.00 (37.32)       | w_noise: 0.03057
Step 1700000 (g5.7+d4.1)s         | [D] min: 0.57       max: 3.27      | [R_te] min: 630.58         max: 884.48         Avg: 780.81 (24.35)       | w_noise: 0.03058
Step 1705000 (g6.0+d3.8)s         | [D] min: 0.58       max: 2.76      | [R_te] min: 475.66         max: 828.11         Avg: 690.25 (33.41)       | w_noise: 0.03058
Step 1710000 (g6.9+d3.6)s         | [D] min: 0.75       max: 3.04      | [R_te] min: 444.19         max: 833.93         Avg: 683.21 (43.23)       | w_noise: 0.03055
Step 1715000 (g4.9+d3.8)s         | [D] min: 0.82       max: 3.13      | [R_te] min: 522.95         max: 789.15         Avg: 639.87 (23.96)       | w_noise: 0.03054
Step 1720000 (g4.0+d3.1)s         | [D] min: 0.75       max: 3.25      | [R_te] min: 511.25         max: 858.66         Avg: 666.64 (35.01)       | w_noise: 0.03053
Step 1725000 (g7.4+d3.1)s         | [D] min: 0.75       max: 3.10      | [R_te] min: 617.68         max: 944.88         Avg: 769.01 (28.55)       | w_noise: 0.03054
Step 1730000 (g7.1+d3.2)s         | [D] min: 0.51       max: 3.32      | [R_te] min: 441.73         max: 918.57         Avg: 723.53 (39.23)       | w_noise: 0.03054
Step 1735000 (g5.9+d3.1)s         | [D] min: 0.67       max: 3.09      | [R_te] min: 482.65         max: 908.43         Avg: 725.84 (35.72)       | w_noise: 0.03052
Step 1740000 (g6.7+d3.6)s         | [D] min: 0.41       max: 3.25      | [R_te] min: 520.17         max: 988.80         Avg: 769.43 (42.25)       | w_noise: 0.03055
Step 1745000 (g6.1+d5.0)s         | [D] min: 0.60       max: 3.02      | [R_te] min: 533.05         max: 1089.87        Avg: 768.28 (49.89)       | w_noise: 0.03056
Step 1750000 (g6.2+d2.7)s         | [D] min: 0.85       max: 3.25      | [R_te] min: 514.72         max: 890.67         Avg: 710.74 (38.90)       | w_noise: 0.03055
Step 1755000 (g6.0+d3.4)s         | [D] min: 0.54       max: 3.00      | [R_te] min: 543.32         max: 994.43         Avg: 778.93 (41.46)       | w_noise: 0.03055
Step 1760000 (g7.0+d3.6)s         | [D] min: 0.49       max: 3.02      | [R_te] min: 503.97         max: 836.82         Avg: 675.93 (34.75)       | w_noise: 0.03052
Step 1765000 (g5.6+d4.6)s         | [D] min: 0.66       max: 2.90      | [R_te] min: 590.08         max: 885.40         Avg: 752.76 (31.20)       | w_noise: 0.03050
Step 1770000 (g7.6+d4.0)s         | [D] min: 0.74       max: 3.04      | [R_te] min: 711.33         max: 939.66         Avg: 840.85 (23.50)       | w_noise: 0.03049
Step 1775000 (g5.5+d4.0)s         | [D] min: 0.59       max: 2.83      | [R_te] min: 494.20         max: 939.82         Avg: 721.03 (48.89)       | w_noise: 0.03048
Step 1780000 (g7.3+d3.7)s         | [D] min: 0.84       max: 3.15      | [R_te] min: 458.46         max: 908.12         Avg: 689.68 (48.40)       | w_noise: 0.03049
Step 1785000 (g5.6+d3.5)s         | [D] min: 0.72       max: 3.30      | [R_te] min: 468.57         max: 843.88         Avg: 648.19 (43.00)       | w_noise: 0.03051
Step 1790000 (g5.8+d3.4)s         | [D] min: 0.77       max: 3.14      | [R_te] min: 483.00         max: 880.40         Avg: 670.73 (37.16)       | w_noise: 0.03053
Step 1795000 (g4.8+d3.3)s         | [D] min: 0.84       max: 2.90      | [R_te] min: 509.68         max: 877.50         Avg: 687.46 (35.21)       | w_noise: 0.03052
Step 1800000 (g4.9+d2.5)s         | [D] min: 0.63       max: 2.72      | [R_te] min: 468.92         max: 781.73         Avg: 634.80 (26.34)       | w_noise: 0.03050
Step 1805000 (g4.0+d3.0)s         | [D] min: 0.60       max: 3.66      | [R_te] min: 487.99         max: 684.85         Avg: 607.89 (15.81)       | w_noise: 0.03049
Step 1810000 (g7.2+d3.6)s         | [D] min: 0.84       max: 2.76      | [R_te] min: 534.70         max: 807.19         Avg: 614.20 (24.86)       | w_noise: 0.03049
Step 1815000 (g2.1+d1.8)s         | [D] min: 0.72       max: 3.06      | [R_te] min: 464.45         max: 794.18         Avg: 628.93 (34.55)       | w_noise: 0.03050
Step 1820000 (g5.2+d3.1)s         | [D] min: 0.65       max: 3.14      | [R_te] min: 511.98         max: 842.17         Avg: 621.01 (30.62)       | w_noise: 0.03050
Step 1825000 (g4.1+d2.9)s         | [D] min: 0.80       max: 2.94      | [R_te] min: 492.82         max: 876.22         Avg: 661.46 (30.84)       | w_noise: 0.03051
Step 1830000 (g3.9+d3.2)s         | [D] min: 0.87       max: 2.93      | [R_te] min: 339.45         max: 793.47         Avg: 618.89 (36.24)       | w_noise: 0.03049
Step 1835000 (g2.3+d2.2)s         | [D] min: 0.67       max: 2.61      | [R_te] min: 476.42         max: 661.95         Avg: 570.15 (21.83)       | w_noise: 0.03049
Step 1840000 (g6.2+d2.6)s         | [D] min: 0.71       max: 3.09      | [R_te] min: 506.81         max: 847.81         Avg: 686.98 (29.81)       | w_noise: 0.03048
Step 1845000 (g7.3+d3.7)s         | [D] min: 0.72       max: 2.65      | [R_te] min: 505.68         max: 1041.68        Avg: 717.69 (51.71)       | w_noise: 0.03048
Step 1850000 (g5.8+d3.6)s         | [D] min: 0.61       max: 3.24      | [R_te] min: 399.81         max: 892.67         Avg: 643.99 (44.44)       | w_noise: 0.03047
Step 1855000 (g5.8+d3.7)s         | [D] min: 0.32       max: 2.84      | [R_te] min: 396.96         max: 1031.01        Avg: 818.13 (65.98)       | w_noise: 0.03048
Step 1860000 (g5.2+d4.1)s         | [D] min: 0.37       max: 3.12      | [R_te] min: 476.32         max: 1091.00        Avg: 848.07 (55.34)       | w_noise: 0.03049
Step 1865000 (g6.6+d4.3)s         | [D] min: 0.52       max: 3.25      | [R_te] min: 440.49         max: 946.59         Avg: 697.62 (54.67)       | w_noise: 0.03049
Step 1870000 (g4.6+d3.2)s         | [D] min: 0.62       max: 2.97      | [R_te] min: 483.80         max: 941.03         Avg: 772.14 (54.47)       | w_noise: 0.03050
Step 1875000 (g4.4+d4.2)s         | [D] min: 0.87       max: 3.17      | [R_te] min: 528.62         max: 998.38         Avg: 784.01 (49.66)       | w_noise: 0.03051
Step 1880000 (g8.3+d3.8)s         | [D] min: 0.62       max: 3.59      | [R_te] min: 583.49         max: 923.12         Avg: 782.84 (31.68)       | w_noise: 0.03050
Step 1885000 (g4.7+d3.8)s         | [D] min: 0.79       max: 3.17      | [R_te] min: 336.15         max: 924.81         Avg: 710.06 (54.69)       | w_noise: 0.03049
Step 1890000 (g5.7+d2.7)s         | [D] min: 0.63       max: 2.99      | [R_te] min: 608.63         max: 945.41         Avg: 788.89 (32.41)       | w_noise: 0.03047
Step 1895000 (g5.1+d2.5)s         | [D] min: 0.75       max: 3.07      | [R_te] min: 523.83         max: 995.79         Avg: 770.79 (52.92)       | w_noise: 0.03046
Step 1900000 (g5.7+d4.1)s         | [D] min: 0.55       max: 3.40      | [R_te] min: 521.89         max: 928.20         Avg: 695.77 (37.43)       | w_noise: 0.03046
Step 1905000 (g7.4+d4.1)s         | [D] min: 0.57       max: 2.61      | [R_te] min: 484.53         max: 976.94         Avg: 827.22 (42.53)       | w_noise: 0.03048
Step 1910000 (g7.0+d2.8)s         | [D] min: 0.65       max: 3.29      | [R_te] min: 304.57         max: 896.79         Avg: 692.11 (52.44)       | w_noise: 0.03048
Step 1915000 (g6.0+d3.2)s         | [D] min: 0.71       max: 3.47      | [R_te] min: 458.31         max: 1002.01        Avg: 754.84 (59.08)       | w_noise: 0.03048
Step 1920000 (g4.7+d3.1)s         | [D] min: 0.52       max: 3.32      | [R_te] min: 612.89         max: 948.18         Avg: 845.59 (38.35)       | w_noise: 0.03048
Step 1925000 (g4.0+d3.0)s         | [D] min: 0.49       max: 2.68      | [R_te] min: 621.79         max: 1052.12        Avg: 846.60 (40.82)       | w_noise: 0.03046
Step 1930000 (g8.6+d3.9)s         | [D] min: 0.65       max: 3.00      | [R_te] min: 614.38         max: 1095.67        Avg: 799.19 (44.92)       | w_noise: 0.03045
Step 1935000 (g7.2+d4.5)s         | [D] min: 0.68       max: 3.11      | [R_te] min: 448.20         max: 930.54         Avg: 699.31 (43.64)       | w_noise: 0.03044
Step 1940000 (g8.2+d4.1)s         | [D] min: 0.74       max: 3.20      | [R_te] min: 623.39         max: 1086.48        Avg: 902.52 (49.82)       | w_noise: 0.03046
Step 1945000 (g6.0+d2.3)s         | [D] min: 0.73       max: 3.13      | [R_te] min: 624.65         max: 1086.56        Avg: 873.53 (43.65)       | w_noise: 0.03047
Step 1950000 (g4.1+d2.5)s         | [D] min: 0.60       max: 3.68      | [R_te] min: 521.87         max: 969.33         Avg: 684.73 (45.15)       | w_noise: 0.03047
Step 1955000 (g6.4+d3.6)s         | [D] min: 0.54       max: 2.94      | [R_te] min: 528.22         max: 1004.52        Avg: 789.13 (47.57)       | w_noise: 0.03047
Step 1960000 (g9.5+d3.9)s         | [D] min: 0.62       max: 3.73      | [R_te] min: 432.71         max: 781.84         Avg: 639.95 (37.77)       | w_noise: 0.03048
Step 1965000 (g5.8+d3.2)s         | [D] min: 0.74       max: 3.76      | [R_te] min: 496.39         max: 927.98         Avg: 689.21 (45.01)       | w_noise: 0.03050
Step 1970000 (g4.3+d3.3)s         | [D] min: 0.53       max: 3.47      | [R_te] min: 621.17         max: 1107.48        Avg: 985.09 (45.08)       | w_noise: 0.03048
Step 1975000 (g3.5+d3.1)s         | [D] min: 0.79       max: 3.31      | [R_te] min: 684.31         max: 1137.14        Avg: 966.72 (40.05)       | w_noise: 0.03047
Step 1980000 (g4.5+d3.4)s         | [D] min: 0.71       max: 3.42      | [R_te] min: 602.62         max: 1104.60        Avg: 904.98 (57.80)       | w_noise: 0.03049
Step 1985000 (g2.9+d2.4)s         | [D] min: 0.75       max: 3.31      | [R_te] min: 623.33         max: 1154.43        Avg: 935.88 (49.94)       | w_noise: 0.03050
Step 1990000 (g4.1+d3.1)s         | [D] min: 0.61       max: 3.15      | [R_te] min: 491.69         max: 997.45         Avg: 803.40 (55.89)       | w_noise: 0.03050
Step 1995000 (g5.0+d2.6)s         | [D] min: 0.76       max: 3.09      | [R_te] min: 595.72         max: 1140.61        Avg: 937.36 (46.09)       | w_noise: 0.03049
Step 2000000 (g6.3+d3.0)s         | [D] min: 0.61       max: 3.14      | [R_te] min: 631.38         max: 1019.44        Avg: 875.59 (34.88)       | w_noise: 0.03050
Step 2005000 (g6.1+d2.6)s         | [D] min: 0.65       max: 3.32      | [R_te] min: 567.78         max: 1052.14        Avg: 851.60 (47.12)       | w_noise: 0.03051
Step 2010000 (g3.5+d2.2)s         | [D] min: 0.60       max: 3.27      | [R_te] min: 419.82         max: 1008.49        Avg: 773.32 (51.16)       | w_noise: 0.03051
Step 2015000 (g5.0+d2.7)s         | [D] min: 0.74       max: 3.76      | [R_te] min: 738.16         max: 1054.33        Avg: 901.21 (30.14)       | w_noise: 0.03052
Step 2020000 (g6.3+d4.0)s         | [D] min: 0.84       max: 3.43      | [R_te] min: 514.78         max: 1033.29        Avg: 813.32 (54.71)       | w_noise: 0.03052
Step 2025000 (g4.0+d2.6)s         | [D] min: 0.65       max: 3.59      | [R_te] min: 471.42         max: 1073.11        Avg: 854.02 (60.69)       | w_noise: 0.03050
Step 2030000 (g6.7+d3.1)s         | [D] min: 0.66       max: 3.35      | [R_te] min: 747.25         max: 1020.54        Avg: 914.21 (24.12)       | w_noise: 0.03051
Step 2035000 (g7.8+d3.9)s         | [D] min: 0.89       max: 3.47      | [R_te] min: 595.28         max: 1022.37        Avg: 844.09 (45.14)       | w_noise: 0.03051
Step 2040000 (g4.6+d2.9)s         | [D] min: 0.59       max: 3.34      | [R_te] min: 648.42         max: 893.69         Avg: 828.51 (21.08)       | w_noise: 0.03050
Step 2045000 (g5.3+d2.9)s         | [D] min: 0.68       max: 3.32      | [R_te] min: 525.29         max: 905.31         Avg: 712.75 (40.87)       | w_noise: 0.03051
Step 2050000 (g7.6+d4.1)s         | [D] min: 0.84       max: 3.44      | [R_te] min: 640.55         max: 1002.23        Avg: 769.14 (31.91)       | w_noise: 0.03049
Step 2055000 (g3.9+d5.0)s         | [D] min: 0.62       max: 3.43      | [R_te] min: 395.66         max: 902.18         Avg: 714.77 (44.64)       | w_noise: 0.03050
Step 2060000 (g6.1+d3.4)s         | [D] min: 0.68       max: 3.01      | [R_te] min: 549.69         max: 960.86         Avg: 861.76 (35.94)       | w_noise: 0.03052
Step 2065000 (g4.4+d2.3)s         | [D] min: 0.61       max: 3.38      | [R_te] min: 711.98         max: 953.53         Avg: 813.12 (22.55)       | w_noise: 0.03052
Step 2070000 (g7.1+d4.1)s         | [D] min: 0.64       max: 3.42      | [R_te] min: 661.73         max: 1005.99        Avg: 893.72 (29.50)       | w_noise: 0.03054
Step 2075000 (g3.6+d2.6)s         | [D] min: 0.82       max: 3.22      | [R_te] min: 601.66         max: 920.64         Avg: 803.85 (25.49)       | w_noise: 0.03053
Step 2080000 (g3.9+d3.3)s         | [D] min: 0.94       max: 3.31      | [R_te] min: 799.51         max: 935.62         Avg: 884.61 (12.22)       | w_noise: 0.03054
Step 2085000 (g6.9+d3.9)s         | [D] min: 0.79       max: 3.25      | [R_te] min: 679.69         max: 985.79         Avg: 798.68 (30.16)       | w_noise: 0.03055
Step 2090000 (g8.1+d3.9)s         | [D] min: 0.76       max: 3.20      | [R_te] min: 762.79         max: 962.73         Avg: 885.21 (20.20)       | w_noise: 0.03052
Step 2095000 (g3.2+d2.6)s         | [D] min: 0.61       max: 2.90      | [R_te] min: 646.09         max: 951.46         Avg: 879.91 (30.39)       | w_noise: 0.03053
Step 2100000 (g7.6+d3.9)s         | [D] min: 0.64       max: 2.69      | [R_te] min: 586.02         max: 905.41         Avg: 729.14 (37.79)       | w_noise: 0.03052
Step 2105000 (g3.0+d3.1)s         | [D] min: 0.62       max: 2.93      | [R_te] min: 672.01         max: 924.48         Avg: 856.25 (21.68)       | w_noise: 0.03053
Step 2110000 (g4.4+d3.8)s         | [D] min: 0.78       max: 2.57      | [R_te] min: 485.28         max: 952.64         Avg: 808.31 (50.72)       | w_noise: 0.03053
Step 2115000 (g3.7+d3.1)s         | [D] min: 0.92       max: 3.03      | [R_te] min: 674.85         max: 985.71         Avg: 886.56 (26.28)       | w_noise: 0.03053
Step 2120000 (g5.4+d3.2)s         | [D] min: 0.70       max: 3.09      | [R_te] min: 732.11         max: 997.96         Avg: 876.97 (25.43)       | w_noise: 0.03055
Step 2125000 (g2.7+d2.6)s         | [D] min: 0.77       max: 3.19      | [R_te] min: 469.56         max: 944.10         Avg: 818.69 (43.68)       | w_noise: 0.03057
Step 2130000 (g4.1+d2.7)s         | [D] min: 0.65       max: 3.10      | [R_te] min: 651.23         max: 976.12         Avg: 889.46 (29.36)       | w_noise: 0.03056
Step 2135000 (g4.7+d3.9)s         | [D] min: 0.95       max: 3.34      | [R_te] min: 675.98         max: 940.28         Avg: 842.58 (30.46)       | w_noise: 0.03055
Step 2140000 (g5.1+d2.2)s         | [D] min: 0.72       max: 3.13      | [R_te] min: 662.86         max: 967.03         Avg: 828.63 (32.75)       | w_noise: 0.03055
Step 2145000 (g4.0+d2.9)s         | [D] min: 0.79       max: 2.98      | [R_te] min: 825.49         max: 1014.67        Avg: 883.06 (16.09)       | w_noise: 0.03056
Step 2150000 (g3.9+d2.6)s         | [D] min: 0.75       max: 3.28      | [R_te] min: 690.26         max: 955.22         Avg: 871.94 (23.65)       | w_noise: 0.03057
Step 2155000 (g7.5+d4.0)s         | [D] min: 0.75       max: 3.02      | [R_te] min: 603.00         max: 1004.27        Avg: 881.32 (42.81)       | w_noise: 0.03058
Step 2160000 (g4.6+d3.1)s         | [D] min: 0.42       max: 2.86      | [R_te] min: 708.10         max: 1067.92        Avg: 944.01 (32.97)       | w_noise: 0.03058
Step 2165000 (g5.4+d2.8)s         | [D] min: 0.38       max: 3.17      | [R_te] min: 904.28         max: 1065.82        Avg: 967.53 (13.37)       | w_noise: 0.03055
Step 2170000 (g7.1+d3.4)s         | [D] min: 0.73       max: 3.26      | [R_te] min: 515.51         max: 1049.88        Avg: 899.37 (47.16)       | w_noise: 0.03054
Step 2175000 (g4.6+d4.1)s         | [D] min: 0.31       max: 3.30      | [R_te] min: 851.09         max: 1073.62        Avg: 938.53 (20.17)       | w_noise: 0.03052
Step 2180000 (g4.6+d2.5)s         | [D] min: 0.58       max: 3.27      | [R_te] min: 731.35         max: 1085.34        Avg: 948.69 (28.42)       | w_noise: 0.03052
Step 2185000 (g2.3+d2.3)s         | [D] min: 0.78       max: 3.17      | [R_te] min: 864.89         max: 1098.33        Avg: 964.33 (20.69)       | w_noise: 0.03053
Step 2190000 (g2.5+d2.0)s         | [D] min: 0.48       max: 3.41      | [R_te] min: 735.53         max: 1046.52        Avg: 949.87 (28.94)       | w_noise: 0.03054
Step 2195000 (g3.4+d3.2)s         | [D] min: 0.53       max: 3.56      | [R_te] min: 473.58         max: 1146.81        Avg: 944.86 (53.79)       | w_noise: 0.03055
Step 2200000 (g5.3+d3.1)s         | [D] min: 0.34       max: 3.01      | [R_te] min: 699.21         max: 1103.78        Avg: 984.75 (33.35)       | w_noise: 0.03057
Step 2205000 (g4.5+d2.9)s         | [D] min: 0.72       max: 3.11      | [R_te] min: 686.94         max: 1088.70        Avg: 989.78 (35.39)       | w_noise: 0.03058
Step 2210000 (g4.9+d3.3)s         | [D] min: 0.77       max: 3.32      | [R_te] min: 627.68         max: 992.74         Avg: 859.72 (40.46)       | w_noise: 0.03058
Step 2215000 (g3.2+d2.9)s         | [D] min: 0.84       max: 3.11      | [R_te] min: 650.28         max: 1076.47        Avg: 954.20 (38.60)       | w_noise: 0.03058
Step 2220000 (g3.3+d2.3)s         | [D] min: 0.61       max: 2.96      | [R_te] min: 485.24         max: 1067.35        Avg: 935.77 (50.86)       | w_noise: 0.03057
Step 2225000 (g5.2+d3.6)s         | [D] min: 0.63       max: 3.22      | [R_te] min: 750.63         max: 1070.30        Avg: 985.87 (29.96)       | w_noise: 0.03055
Step 2230000 (g6.3+d2.9)s         | [D] min: 0.59       max: 2.85      | [R_te] min: 632.87         max: 1092.61        Avg: 975.23 (43.67)       | w_noise: 0.03054
Step 2235000 (g7.4+d3.5)s         | [D] min: 0.74       max: 3.94      | [R_te] min: 695.48         max: 1162.41        Avg: 970.70 (49.14)       | w_noise: 0.03053
Step 2240000 (g3.7+d3.5)s         | [D] min: 0.64       max: 3.51      | [R_te] min: 751.43         max: 1059.82        Avg: 868.23 (26.39)       | w_noise: 0.03054
Step 2245000 (g6.9+d2.9)s         | [D] min: 0.53       max: 3.03      | [R_te] min: 604.59         max: 1133.52        Avg: 864.57 (45.85)       | w_noise: 0.03055
Step 2250000 (g3.9+d2.6)s         | [D] min: 0.60       max: 3.17      | [R_te] min: 794.35         max: 1076.08        Avg: 975.75 (23.83)       | w_noise: 0.03056
Step 2255000 (g4.5+d2.7)s         | [D] min: 0.66       max: 3.11      | [R_te] min: 667.05         max: 1086.95        Avg: 919.36 (39.71)       | w_noise: 0.03056
Step 2260000 (g1.9+d1.7)s         | [D] min: 0.59       max: 3.12      | [R_te] min: 546.90         max: 1095.69        Avg: 944.80 (50.22)       | w_noise: 0.03057
Step 2265000 (g3.4+d2.6)s         | [D] min: 0.80       max: 3.44      | [R_te] min: 727.82         max: 1118.14        Avg: 959.76 (36.55)       | w_noise: 0.03056
Step 2270000 (g5.1+d2.7)s         | [D] min: 0.73       max: 3.35      | [R_te] min: 597.48         max: 1085.85        Avg: 942.08 (44.70)       | w_noise: 0.03057
Step 2275000 (g3.8+d3.7)s         | [D] min: 0.45       max: 3.12      | [R_te] min: 776.76         max: 1063.15        Avg: 946.83 (25.38)       | w_noise: 0.03055
Step 2280000 (g4.2+d3.8)s         | [D] min: 0.83       max: 3.01      | [R_te] min: 933.70         max: 1112.99        Avg: 995.50 (16.31)       | w_noise: 0.03055
Step 2285000 (g4.4+d3.3)s         | [D] min: 0.73       max: 2.79      | [R_te] min: 695.26         max: 1130.04        Avg: 939.87 (33.72)       | w_noise: 0.03056
Step 2290000 (g7.5+d3.8)s         | [D] min: 0.71       max: 3.01      | [R_te] min: 462.72         max: 1127.77        Avg: 975.12 (57.58)       | w_noise: 0.03054
Step 2295000 (g6.3+d4.5)s         | [D] min: 0.76       max: 3.21      | [R_te] min: 546.47         max: 1033.08        Avg: 867.95 (51.71)       | w_noise: 0.03054
Step 2300000 (g5.3+d4.0)s         | [D] min: 0.73       max: 3.01      | [R_te] min: 442.07         max: 1044.70        Avg: 857.75 (63.53)       | w_noise: 0.03053
Step 2305000 (g4.3+d3.9)s         | [D] min: 0.64       max: 2.71      | [R_te] min: 808.36         max: 1050.93        Avg: 903.62 (26.95)       | w_noise: 0.03053
Step 2310000 (g8.1+d4.0)s         | [D] min: 0.89       max: 3.14      | [R_te] min: 808.36         max: 1050.93        Avg: 903.62 (26.95)       | w_noise: 0.03054
Step 2315000 (g7.5+d3.0)s         | [D] min: 0.79       max: 3.29      | [R_te] min: 721.12         max: 1095.82        Avg: 897.25 (31.76)       | w_noise: 0.03054
Step 2320000 (g7.4+d4.1)s         | [D] min: 0.50       max: 3.12      | [R_te] min: 502.72         max: 992.29         Avg: 848.27 (51.15)       | w_noise: 0.03055
Step 2325000 (g8.0+d2.9)s         | [D] min: 0.41       max: 3.06      | [R_te] min: 806.00         max: 1027.05        Avg: 929.21 (18.96)       | w_noise: 0.03055
Step 2330000 (g4.4+d3.2)s         | [D] min: 0.85       max: 3.21      | [R_te] min: 847.63         max: 1013.59        Avg: 914.97 (15.99)       | w_noise: 0.03057
Step 2335000 (g8.5+d3.7)s         | [D] min: 0.65       max: 2.92      | [R_te] min: 911.93         max: 1044.91        Avg: 975.38 (13.23)       | w_noise: 0.03060
Step 2340000 (g10.4+d4.5)s        | [D] min: 0.61       max: 2.66      | [R_te] min: 564.59         max: 1045.92        Avg: 877.57 (45.37)       | w_noise: 0.03059
Step 2345000 (g6.0+d4.3)s         | [D] min: 0.69       max: 2.93      | [R_te] min: 384.24         max: 989.82         Avg: 818.20 (61.38)       | w_noise: 0.03059
Step 2350000 (g4.7+d2.5)s         | [D] min: 0.72       max: 3.19      | [R_te] min: 400.79         max: 1116.21        Avg: 955.07 (61.21)       | w_noise: 0.03059
Step 2355000 (g5.4+d3.0)s         | [D] min: 0.40       max: 2.92      | [R_te] min: 827.14         max: 1068.63        Avg: 979.74 (19.76)       | w_noise: 0.03059
Step 2360000 (g5.1+d4.2)s         | [D] min: 0.78       max: 3.02      | [R_te] min: 943.07         max: 1118.40        Avg: 997.83 (15.14)       | w_noise: 0.03059
Step 2365000 (g4.7+d3.7)s         | [D] min: 0.61       max: 2.76      | [R_te] min: 450.29         max: 1113.42        Avg: 925.87 (61.40)       | w_noise: 0.03056
Step 2370000 (g7.0+d3.5)s         | [D] min: 0.80       max: 3.13      | [R_te] min: 1004.74        max: 1031.26        Avg: 1021.41 (2.15)       | w_noise: 0.03056
Step 2375000 (g5.3+d4.3)s         | [D] min: 0.56       max: 3.16      | [R_te] min: 954.03         max: 1075.91        Avg: 997.59 (10.25)       | w_noise: 0.03056
Step 2380000 (g5.8+d5.1)s         | [D] min: 0.50       max: 3.07      | [R_te] min: 1006.01        max: 1089.33        Avg: 1042.98 (9.07)       | w_noise: 0.03056
Step 2385000 (g8.3+d4.5)s         | [D] min: 0.42       max: 3.29      | [R_te] min: 1011.44        max: 1095.76        Avg: 1062.60 (8.79)       | w_noise: 0.03055
Step 2390000 (g5.0+d3.9)s         | [D] min: 0.47       max: 3.23      | [R_te] min: 916.88         max: 1087.69        Avg: 1012.35 (14.56)      | w_noise: 0.03053
Step 2395000 (g5.6+d3.1)s         | [D] min: 0.50       max: 3.08      | [R_te] min: 860.63         max: 1034.51        Avg: 967.11 (17.91)       | w_noise: 0.03055
Step 2400000 (g3.7+d3.9)s         | [D] min: 0.51       max: 4.01      | [R_te] min: 868.52         max: 1078.15        Avg: 963.08 (16.11)       | w_noise: 0.03057
Step 2405000 (g7.6+d3.5)s         | [D] min: 0.62       max: 3.04      | [R_te] min: 935.12         max: 1033.73        Avg: 976.52 (9.11)        | w_noise: 0.03056
Step 2410000 (g7.2+d4.2)s         | [D] min: 0.67       max: 3.20      | [R_te] min: 869.53         max: 1045.86        Avg: 980.42 (14.76)       | w_noise: 0.03057
Step 2415000 (g4.2+d3.2)s         | [D] min: 0.37       max: 3.15      | [R_te] min: 709.45         max: 1077.69        Avg: 991.04 (31.94)       | w_noise: 0.03058
Step 2420000 (g6.8+d2.9)s         | [D] min: 0.70       max: 3.10      | [R_te] min: 875.43         max: 1041.83        Avg: 999.38 (15.07)       | w_noise: 0.03056
Step 2425000 (g7.8+d4.3)s         | [D] min: 0.64       max: 2.84      | [R_te] min: 814.08         max: 1007.83        Avg: 945.77 (20.32)       | w_noise: 0.03056
Step 2430000 (g8.0+d4.7)s         | [D] min: 0.72       max: 2.87      | [R_te] min: 938.71         max: 1035.73        Avg: 964.64 (8.53)        | w_noise: 0.03057
Step 2435000 (g5.5+d4.1)s         | [D] min: 0.63       max: 3.06      | [R_te] min: 996.86         max: 1065.30        Avg: 1030.21 (6.26)       | w_noise: 0.03056
Step 2440000 (g6.0+d3.7)s         | [D] min: 0.66       max: 3.36      | [R_te] min: 908.22         max: 1055.82        Avg: 1002.47 (12.72)      | w_noise: 0.03057
Step 2445000 (g7.8+d4.6)s         | [D] min: 0.51       max: 2.98      | [R_te] min: 926.32         max: 1092.10        Avg: 995.09 (18.60)       | w_noise: 0.03055
Step 2450000 (g8.7+d4.3)s         | [D] min: 0.61       max: 3.39      | [R_te] min: 705.58         max: 1124.29        Avg: 965.47 (37.49)       | w_noise: 0.03054
